id,created_at,location,tweet_text,retweet_count,hashtags
1275750682532904963,2020-06-24 11:20:39,Carlos💍💑,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275750667865460741,2020-06-24 11:20:36,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4595,[]
1275750665525084165,2020-06-24 11:20:35,,"ele simplesmente não pode viver a vida dele essas antis são nem sei que palavras usar sério, mano elas querem impedir a felicidade dele, sabe o quanto isso é doentio? impedir a felicidade de alguém por caprichos próprios isso é muito horrivel, e merda da sm faz nada",0,[]
1275750664497516549,2020-06-24 11:20:35,ig: beatrizf20 ॐ,Nem acredito A minha irmã passou no código finalmente ai to a chorar de felicidade sua lindaaaa,0,[]
1275750635644825601,2020-06-24 11:20:28,,"@ffcdudex @sweetcrvturez eu chorando de felicidade pq tirei 6,0",0,[]
1275750622768304128,2020-06-24 11:20:25,Mutuals & Daehyun♥️,A CARINHA DE FELICIDADE DEEELE 🤧♥️♥️♥️♥️♥️♥️♥️♥️♥️ https://t.co/ApleBHkbd8,0,[]
1275750616246235138,2020-06-24 11:20:23,"Niterói, Brasil","O professor da matéria que achei que ia reprovar, falou que não tem ninguém que vai ser reprovado na matéria dela, primeira felicidade do dia :) ;)",0,[]
1275750606314131457,2020-06-24 11:20:21,gg&bg stan 💕 • 🏳️‍🌈 pride ,"RT @LIN0ART: O Felix gosta que chamem ele de sol, seu apelido é Haengbok que quer dizer felicidade, seu nome em inglês significa ""uma fonte…",105,[]
1275750605781336065,2020-06-24 11:20:21,"Arraial do Cabo, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750599183814658,2020-06-24 11:20:19,"Espírito Santo, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750589465604104,2020-06-24 11:20:17,SUA CASA 🔥,"RT @moFitaz: Poder ver a felicidade dela e dessas 2 crianças ao ter alimento na mesa, foi sem duvidas gratificante, ouvir o garoto gritando…",248,[]
1275750582758838278,2020-06-24 11:20:15,"Dom Bosco , Nova Iguaçu","RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275750574722555907,2020-06-24 11:20:13,"Rio de Janeiro, Brasil","@GilsileneD33 Parabéns feinha, tudo de bom, muita saúde, paz, amr, felicidade e dinheiro no bolso, paga o gelo 👏🥳🍺",0,[]
1275750564295565312,2020-06-24 11:20:11,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750547602235392,2020-06-24 11:20:07,"São Paulo, Brasil",@soulanja Beijo no seu coração menina. Desejo que nunca lhes falte amor e felicidade. @fatouoficial @MarceloAdnet @emicida @YuriMarcal @felipeneto,0,[]
1275750534016905216,2020-06-24 11:20:04,"Niterói, Brasil","RT @Beasantooos13: Não precisava ela dizer nada, a cara dela de felicidade já diz tudo! Que bom ainda existe pessoas de bom coração 🙏🏽🤩",813,[]
1275750530778873857,2020-06-24 11:20:03,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750526878187520,2020-06-24 11:20:02,,minha casa. minha vida. minha felicidade.  BILLIE WE LOVE YOU https://t.co/czY65jhblu,0,[]
1275750523988324352,2020-06-24 11:20:01,"Itaquaquecetuba, Brasil","Que a felicidade, te abrace forte e faça morada no seu coração! Bom dia!! Venha até nossa loja: Avenida Marginal um,1985 Vila Virginia, Itaquaquecetuba. Faça seu pedido 11 4646-6800 https://t.co/t6BK9E0T2a",0,[]
1275750521740107776,2020-06-24 11:20:01,"Curitiba, Brasil",RT @oemputecido: “dinheiro n compra felicidade”  só se vc n souber gastar,1907,[]
1275750510910410752,2020-06-24 11:19:58,exoplanet,MDS EU JÁ TAVA INDO DORMIR NOSSA CARAS NÃO ACREDITO EU TÔ CHORANDO DE FELICIDADE,0,[]
1275750501607526403,2020-06-24 11:19:56,Brasil,"RT @Supermann_Sdv: Tomara que a felicidade te pegue de jeito, e não te solte nunca mais... Vou achar bem feito porque você vai ganhar o que…",8,[]
1275750499577409536,2020-06-24 11:19:56,,RT @guedesvaler_mo: Para tudo!! Meu Presidente tá me seguindo ❤❤❤😍🤗🤗❤❤🚩🚩 Felicidade é meu nome 🤗❤😍 Obrigada Presidente Lula @LulaOficial  S…,68,[]
1275750489817321479,2020-06-24 11:19:53,,"RT @gabbiigoll: Uma drena ser pobre , prefiro ser pobre e feliz do q esses ricos q n tem felicidade nenhuma",8,[]
1275750465075101697,2020-06-24 11:19:47,Complexo da Coruja,Olha a felicidade dessa pessoa com tão pouco.. eu reclamo de barriga cheia. 😣 https://t.co/DhIEDv5CWG,0,[]
1275750463015698432,2020-06-24 11:19:47,serocity,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750444434931715,2020-06-24 11:19:42,"Rio de Janeiro, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750441293357057,2020-06-24 11:19:42,Brasil,RT @Felicitysdv: Que a felicidade chegue E que seja minha melhor rotina  #QuartaImperioDoSDV https://t.co/s4vZGkBrQi,7,['QuartaImperioDoSDV']
1275750424562282504,2020-06-24 11:19:38,Mãe eu te amo 💜  Ogro 💏 ,"Acordei com uma felicidade , gratidão 🙏",0,[]
1275750400738680832,2020-06-24 11:19:32,caxias city,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275750380589191172,2020-06-24 11:19:27,Complexo do B.a,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750375845437440,2020-06-24 11:19:26,,RT @luanalemesss: só queria experimentar um copo da felicidade 😫,5,[]
1275750365925978113,2020-06-24 11:19:24,,Ele me traz uma José de uma felicidade KKKKKKKKKKKKKKKK🥰,0,[]
1275750326885404673,2020-06-24 11:19:14,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750315778859009,2020-06-24 11:19:12,hentai world♥️,"RT @drawlion_: Liadan Lavelan  Personagem Elfo que fiz pra um Rpg que tô participando. ( sim, são runas do senhor dos anéis atrás)   RT+❤=…",3,[]
1275750312377298944,2020-06-24 11:19:11,"Paris, France","RT @Beasantooos13: Não precisava ela dizer nada, a cara dela de felicidade já diz tudo! Que bom ainda existe pessoas de bom coração 🙏🏽🤩",813,[]
1275750272854372353,2020-06-24 11:19:01,,"RT @Tupacfalando: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",2433,[]
1275750261651374081,2020-06-24 11:18:59,"Torres Vedras, Portugal","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750246572851200,2020-06-24 11:18:55,,"RT @Tupacfalando: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",2433,[]
1275750245410971648,2020-06-24 11:18:55,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750244207276034,2020-06-24 11:18:55,Santo André,"RT @soulanja: Hoje, aos 35 anos chorei por uma hora de felicidade, por ter feito as compras que sempre sonhei dar pra minha mãe, e paguei c…",112,[]
1275750179778572290,2020-06-24 11:18:39,,RT @Eoq_Bangtan2: Apenas relembrando o dia em que todos os membros visitaram Hobi no set de Daydream e a absoluta felicidade em seu rosto q…,139,[]
1275750176574103554,2020-06-24 11:18:39,apaxonado pelo hyuck,"eu poderia te beijar pra sempre, eu poderia te tocar pra sempre, eu poderia te sentir pra sempre apenas por ser você, você é a razão da minha felicidade diária, sem o seu bom dia o meu dia não começa e sem seu boa noite o meu dia não termina, apenas ouvir a sua voz me acalma",0,[]
1275750175764611073,2020-06-24 11:18:38, Ot7,"RT @poxaasi: aí mano eu amo tanto o hobi que me doe, ver ele sorrindo, brincando, fazendo coisas que ele gosta é a minha felicidade pq ele…",54,[]
1275750173420015616,2020-06-24 11:18:38,"Belo Horizonte, Brasil","RT @Cruzeiro: @CECAninha Com uma camisa linda assim, felicidade na certa!",2,[]
1275750171914244097,2020-06-24 11:18:37,,"@d_jeysa a felicidade do outro incomoda pra caralho né, ti fude",0,[]
1275750166390353921,2020-06-24 11:18:36,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750146601553922,2020-06-24 11:18:31,São Gonçalo,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭 https://t…",670,[]
1275750145330753536,2020-06-24 11:18:31,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750129765617664,2020-06-24 11:18:27,,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275750126506651649,2020-06-24 11:18:27,"Guatupe, São José dos Pinhais","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750104918568961,2020-06-24 11:18:21,Maricá/RJ,"@Math_louback cada um com 2 real, a felicidade era barata e eu nem sabia",0,[]
1275750094290276353,2020-06-24 11:18:19,2785,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750029777567746,2020-06-24 11:18:04,"Ilha do Governador, rj ",RT @dudamouracrf: por isso não posto mais porra nenhuma mt inveja na felicidade dos outros tmlc.....,2,[]
1275750024744402947,2020-06-24 11:18:02,,"a semelhança entre o arco-íris e a felicidade, é que ambos aparecem depois da tempestade!!!  BOM DIA NA PAZ 🤍",0,[]
1275750022899019777,2020-06-24 11:18:02,,"@giuucartaxo @giuucartaxo duas pessoas tweetando sobre felicidade acabam ficando ainda mais felizes, conheça @jongisgod, conversem e saiam da tristeza!",0,[]
1275750021015707648,2020-06-24 11:18:01,$C 047 🐊,Quanta falsidade quanta hipocrisia rola minha cota de felicidade eu quero em dólar!,0,[]
1275750009573695489,2020-06-24 11:17:59,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275750006826336256,2020-06-24 11:17:58,em casa (vc tbm deveria),@juleoeluj felicidade tbm é coisa de corno,0,[]
1275749999113113601,2020-06-24 11:17:56,"Cabo Frio, Brasil","RT @AquiCapricornio: #Capricórnio O negócio é arriscar. Se der certo, é felicidade. Se der errado, é aprendizado",68,['Capricórnio']
1275749991169097729,2020-06-24 11:17:54,"Araguaína, Tocantins, Brasil","RT @NossaAraguaina: Nascer é milagre, estar vivo é presente, ter saúde é benção, viver em paz é felicidade.  Você já se deu conta disso? BO…",1,[]
1275749990292508672,2020-06-24 11:17:54,Any pronouns,EU TO SOZINHA EM CASA PORRA EU VOU CHORAR DE FELICIDADE,0,[]
1275749971275505664,2020-06-24 11:17:50,"Brasília, Brasil",RT @Quintessence_n: O ser humano é muito filha da puta de que querer estragar a felicidade dos outros. Espero que essa menina tenha força d…,4,[]
1275749962660352002,2020-06-24 11:17:48,"Rio Claro, Brasil","Confiar em Deus não significa ter felicidade instantânea, mas sim acreditar que nem mesmo as noites mais obscuras irão impedir que a alegria chegue pela manhã.",0,[]
1275749957413343239,2020-06-24 11:17:46,"Salvador, Brasil",RT @JoohnNutri: TEMOS QUE APRENDER A LIDAR COM NOSSAS INSEGURANÇAS.O medo vai sempre existir. É NATURAL.Ele só não pode te impedir de viver…,1,[]
1275749940170498048,2020-06-24 11:17:42,Curitiba/PR,"🌞 Bom dia  Nem sempre a felicidade é a expressão do que desejamos. Parece estranha essa afirmação, mas está recheada de verdade. Somos quase cegos quando pensamos no que realmente é bom para nós. Geralmente nos… https://t.co/BdvxxWtCRv",0,[]
1275749916799897600,2020-06-24 11:17:37,bts = 🌎       guinho ❤️,"RT @poxaasi: aí mano eu amo tanto o hobi que me doe, ver ele sorrindo, brincando, fazendo coisas que ele gosta é a minha felicidade pq ele…",54,[]
1275749912983060480,2020-06-24 11:17:36,,pessoas infeliz não vai querer vê a sua felicidade . 😐,0,[]
1275749871048425474,2020-06-24 11:17:26,"Rio de Janeiro, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275749869278412808,2020-06-24 11:17:25,"Niterói, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275749841038172162,2020-06-24 11:17:19,"Macaé, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275749832192339968,2020-06-24 11:17:16,"Brasília, Brasil","RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275749826324504576,2020-06-24 11:17:15,Rio de Janeiro ,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275749801167073282,2020-06-24 11:17:09,,"Aquele que se sente incomodado com a felicidade dos outros é um infeliz.  Tal pessoa não faz isso por maldade, ela apenas não consegue entender o que é esse sentimento. Quem não sente a felicidade em si, não a compreende nos outros.  Parece maldade, mas é só ignorância. https://t.co/oWE0B1bTwN",0,[]
1275749799636189186,2020-06-24 11:17:09,,mamãe me dando money p limpar a casa e cobrando do meu pai money dos meus remédios e consultas eu tô surtando de felicidade 🙏🏼,0,[]
1275749798923075584,2020-06-24 11:17:09,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275749793671925760,2020-06-24 11:17:07,"Ponta Delgada, Portugal","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275749788206739458,2020-06-24 11:17:06,Nos tempos da brilhantina,"RT @usedtokcc: oi gente me ajuda, quem me ajudar ganha a felicidade da criança aqui https://t.co/x6bJ4AXUFH",1486,[]
1275749774352887808,2020-06-24 11:17:03,"Lisboa, Portugal","RT @victorjoaosb: se dinheiro não trás felicidade, queria estar tristão numa dessa aí",69,[]
1275749745655287809,2020-06-24 11:16:56,Volta Redonda,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275749731239694336,2020-06-24 11:16:52,𝘁𝘅𝘁,"RT @LIN0ART: O Felix gosta que chamem ele de sol, seu apelido é Haengbok que quer dizer felicidade, seu nome em inglês significa ""uma fonte…",105,[]
1275749721584414722,2020-06-24 11:16:50,brazil,"@LyndLinda Bom dia linda que a felicidade lhe persiga hoje e sempre Sei que es ocupada ,mas estou por aqui pode me enviar 1 sinal de fumaça ou coisa e tal hahahahaha🧝‍♀️👍😍😳😘💘😂♋️🇧🇷",0,[]
1275749687329464321,2020-06-24 11:16:42,,"Ela tá tão lindinha! Tá irradiando felicidade, maşallah! 💖💫 #DemetÖzdemir https://t.co/3qToqBx0kj",0,['DemetÖzdemir']
1275749666823561216,2020-06-24 11:16:37,Onde o Grêmio estiver!.,"A felicidade da minha turca, tudo pra mim 🥰",0,[]
1275749622997225474,2020-06-24 11:16:27,"Mariana, Minas Gerais","RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275749605821616129,2020-06-24 11:16:22,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275749594920558596,2020-06-24 11:16:20,Rio de Janeiro,RT @coutrim_layane: A gente vê que tá ficando adulta quando a felicidade é comprar coisas p casa. rsrs 🏡♥️,37,[]
1275749581217824768,2020-06-24 11:16:17,"Brooklyn, NY","Chuva de bênção para essa mulher incrível que eu tenho orgulho de chamar de mãe ❤✨ Mnh rainha, TD FELICIDADE DO MUNDO, VC MERECE, OBG POR TD, como mãe n existe numeração q possa dar pra você, e mesmo que eu dê sempre ficará faltando um número, TE AMO 👏🏾🥳❤ Feliz aniversário 🎉 https://t.co/0Y46EqG0wG",0,[]
1275749580009877510,2020-06-24 11:16:16,𝐇𝐎𝐌𝐄 ∞ 04MYBESTFRIEND. carrds: formyanchor. beaurrea | noαh. lılα. ıvч. αmber. jαden. hαnnα. αngel. kαtıe. αllч. lucy. sαbı. bellα. hınα. ꒧,RT @trampolzne: 0303 a felicidade do joshitos.,1,[]
1275749577837228033,2020-06-24 11:16:16,complexo do g8🚩,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275749575408656385,2020-06-24 11:16:15,Belo Horizonte,"RT @soulanja: Hoje, aos 35 anos chorei por uma hora de felicidade, por ter feito as compras que sempre sonhei dar pra minha mãe, e paguei c…",112,[]
1275749552440725504,2020-06-24 11:16:10,Porto,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275749547365609472,2020-06-24 11:16:09,,"RT @SabioCorvinal: Eu no final de 2019: 2020 vai ser um ano de muita felicidade, alegria e paz.  2020 até agora:  Quase 3° Guerra Mundial…",1,[]
1275749547285917696,2020-06-24 11:16:09,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275749518127050753,2020-06-24 11:16:02,Brazil - ES,"""Milhares de velas podem ser acesas de uma única vela e a vida da vela não será encurtada.  Felicidade nunca diminui ao ser compartilhada.""  (Buda)#kytannaf #institutosacmis https://t.co/dE2em2ptCJ",0,"['kytannaf', 'institutosacmis']"
1275749513047814145,2020-06-24 11:16:00,Algarve,A minha felicidade durou pouco tempo,0,[]
1275749490348171265,2020-06-24 11:15:55,,"to quase terminando tlou 10/10 até o momento, n tem um minuto de paz e felicidade, tava preparado n bicho",0,[]
1275749453715124229,2020-06-24 11:15:46,"São Paulo, Brasil",RT @louisogoldenx: 18. Ele explodindo de felicidade com o pessoal cantando em plenos pulmões Always You https://t.co/CUtrwCzMDb,162,[]
1275749442046525440,2020-06-24 11:15:43,"Brasil, Brasília ","Para namorar comigo tem que ter plano de saúde, porque a pessoa vai morrer de felicidade",0,[]
1275749437730627585,2020-06-24 11:15:42,,"RT @Nicoleandrxx: Vocês adoram críticar as pessoas por tudo. A vida é minha e nem posso vive-lá como quero, aparece sempre alguem para faze…",14,[]
1275749432894664709,2020-06-24 11:15:41,Portugal,"RT @alanaddsousa: vocês têm que normalizar a amizade entre ex’s, o meu ex é mm uma pessoa incrível, só que veio no momento errado da mnh vi…",11,[]
1275749416813629445,2020-06-24 11:15:37,,"Quando não souber o que pedir, peça felicidade! BOM DIA 💥",0,[]
1275749413034622976,2020-06-24 11:15:37,Turano,"RT @moFitaz: Poder ver a felicidade dela e dessas 2 crianças ao ter alimento na mesa, foi sem duvidas gratificante, ouvir o garoto gritando…",248,[]
1275749411545657345,2020-06-24 11:15:36,,"@Aysllancam Não desista de Deus em razão das coisas do mundo, essa é a pior decisão que você tomará na sua vida! Pense na salvação, na vida eterna, na felicidade plena nos céus, essa é a recompensa que você deve buscar, e não comentários positivos de pessoas mundanas! Força!!!",0,[]
1275749348043886598,2020-06-24 11:15:21,serocity,"RT @Tupacfalando: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",2433,[]
1275749346286411777,2020-06-24 11:15:21,,"Nem todo sorriso é sinônimo de felicidade, quem estampa sorriso nem sempre está feliz... 🤡",0,[]
1275749308101517313,2020-06-24 11:15:11,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275749299872301056,2020-06-24 11:15:10,"Goiânia, Goiás","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275749253286187008,2020-06-24 11:14:58,•. ∗ * armycat * ∗ .• ,"RT @poxaasi: aí mano eu amo tanto o hobi que me doe, ver ele sorrindo, brincando, fazendo coisas que ele gosta é a minha felicidade pq ele…",54,[]
1275749247372140546,2020-06-24 11:14:57,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275749219605917698,2020-06-24 11:14:50,"Goiânia, Brasil",@renato__lucas poxa amigo n posso te proporcionar um romance se não vc morreria de felicidade 😔✌🏻,0,[]
1275749167885885441,2020-06-24 11:14:38,na sua casa,"RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275749153960865793,2020-06-24 11:14:35,,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275749148701179904,2020-06-24 11:14:33,"Espírito Santo, Brasil","RT @Tupacfalando: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",2433,[]
1275749127914209282,2020-06-24 11:14:29,Goiânia ,"@sabrina_mtns @VtorBernardo3 lindooos, toda a felicidade do mundo pra vocês dois, que Deus abençoe muito ❤️❤️❤️",0,[]
1275749114505035777,2020-06-24 11:14:25,🔆 OT7 | OT9 ,comentei um monte de coisa no cover jongdae merece toda a felicidade do mundo :(((,0,[]
1275749103130066944,2020-06-24 11:14:23,Onde o Grêmio estiver!.,RT @heytherebettys: A energia e a felicidade de quem tá indo fazer o que ama! 😃❤ #DemetÖzdemir https://t.co/oSnqasXbAh,3,['DemetÖzdemir']
1275749099107688450,2020-06-24 11:14:22,Itaipuaçú,"RT @Taynna69: Custa R$0,00 da rt pra divulgar o trabalho da amiga aqui. Funcionamos de terça a domingo dás 18h às 00h e entregamos (copo da…",113,[]
1275749061744832512,2020-06-24 11:14:13,"Brooklyn, NY","Como toda felicidade e passageira, nenhum sofrimento será eterno!👌🏾                    bom dia☀️",1,[]
1275749045617733632,2020-06-24 11:14:09,"Campinas, Brasil","RT @FLeal22: Caralho, olha o semblante de felicidade ao conquistar o ""básico"" pra sobreviver. Meu Deus, pq eu reclamo tanto... 😭😭",670,[]
1275749005134184449,2020-06-24 11:13:59,↬🏟 ₁₇₀₃₂₀₊₁₉₀₅₂₆₊₁₉₀₂₀₂.₀₂₀₃,"feliz aniversário para uma das melhores pessoas que ja tive a felicidade de conhecer aqui no tt e a sorte de não só me encontrar contigo mas também passar os melhores dias da minha vida ao seu lado, obrigada por cada momento e espero que a gnt possa se ver logo @semmiroses 🥺💜 https://t.co/WgrYkQQdqN",0,[]
1275748977753948161,2020-06-24 11:13:53,,"@stefannysouza_ Kkkkkkkkkkk aí seria muita felicidade pra vc, mas já morei no fim do mundo uma vez quero denovo não 🤣🤣🤣",0,[]
1275748968354512896,2020-06-24 11:13:50,"São Paulo, Brasil","Bom dia!!!  Siga em frente, busque seu sucesso e sua felicidade independente do que te disserem!!  #vocêmereceserfeliz #vocênasceuparabrilhar #sucesso #nãodesista #sigaseusonho #façaplanos #conquiste #realize #vocêquer #vocêpode #saudemental #saudeemocional https://t.co/iRhJN4ZMUp",0,"['vocêmereceserfeliz', 'vocênasceuparabrilhar', 'sucesso', 'nãodesista', 'sigaseusonho', 'façaplanos', 'conquiste', 'realize', 'vocêquer', 'vocêpode', 'saudemental', 'saudeemocional']"
1275748956031483904,2020-06-24 11:13:48,"Araguaína, Brasil","Nascer é milagre, estar vivo é presente, ter saúde é benção, viver em paz é felicidade.  Você já se deu conta disso? BOM DIA, ARAGUAÍNA... ❤️🙏🏽🌞  #NossaAraguaína #Araguaína #Tocantins #NovoDia #BomDia #UseMáscara #FicaEmCasa #VaiPassar https://t.co/nRymirRnBp",1,"['NossaAraguaína', 'Araguaína', 'Tocantins', 'NovoDia', 'BomDia', 'UseMáscara', 'FicaEmCasa', 'VaiPassar']"
1275748940999266305,2020-06-24 11:13:44,"São Paulo, Brasil","LAST LAMENT PORRA!!!!!  CHEGOU MINHA HORA DE BRILHAR, AMEN HAPPY ELEMENTS!!!!!  VAMO MIKA, AIN MINHA BUNDA WUE FELICIDADE",0,[]
1275748929712336899,2020-06-24 11:13:41,"Rio do Sul, Brasil","RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
1275748913060950017,2020-06-24 11:13:37,Londres,"Iphoners falando do IOS 14 e eu tenho apenas uma (1) felicidade no meu dia que é: Android 10 chegou aqui, amém???",0,[]
1275748895637864450,2020-06-24 11:13:33,,"RT @tuitaamanda: eu to emocionada é triste ver o jeito que eles se veem, imagina a felicidade que eles sentem ao perceberem que não são tot…",19,[]
1275748892143951877,2020-06-24 11:13:32,"Passo Fundo, Brasil","Apareceu minha internet voltando neah, já soltei um berro de felicidade..depois disso, caiu de novo Internet, pare de gracinha e volta pra mim",0,[]
1275748884271300608,2020-06-24 11:13:30,,"@Reyzon_99 Você merece ser amado e ter a chance de amar, isso é tudo. Toda felicidade do mundo ainda é pouca pro que desejo p vc. Parabéns❤❤",0,[]
1275748881398214657,2020-06-24 11:13:30,"Vitória, Brasil","E ela, que invadiu minha vida e de repente as coisas começaram a dar certo?! As impossíveis passaram a acontecer e a felicidade virou uma rotina que não enjoa 😊 Agora magina se a gente fizesse uma dulplinha nesse jogo...  ...da vida 😏",0,[]
1275748869431873537,2020-06-24 11:13:27,"Brooklyn, NY","RT @fxrjulia: quero apenas um dia poder viver um mar de felicidade, com alguém que me ame de verdade",11,[]
1275748821314818049,2020-06-24 11:13:15,Na Minha Casa ,"RT @freeOrochi: Corra o risco. Se der certo, felicidade. Se não, sabedoria.",4596,[]
